C30,Cyclic group,30,1,C30,"30,4"
D15,Dihedral group,15,2+,D15,"30,3"
C5×S3,Direct product of C5 and S3,15,2,C5xS3,"30,1"
C3×D5,Direct product of C3 and D5,15,2,C3xD5,"30,2"
